1931	2	0	1	1	1	1	1	1	1	1	1
1933	2	0	0	0	0	0	0	.	1	1	1
1937	2	0	1	1	1	0	1	1	0	1	1
1942	2	0	0	0	1	0	0	1	1	1	1
1944	2	1	1	1	1	1	1	0	1	1	1
1945	2	.	0	1	1	1	1	0	.	.	0
1946	2	0	0	0	0	0	0	1	0	1	1
1950	2	0	0	0	1	0	1	0	1	0	0
1952	2	0	0	0	0	0	0	0	0	1	1
1953	2	0	1	1	1	1	1	0	1	0	1
1954	2	0	1	1	.	1	1	1	1	1	1
1955	2	0	0	0	1	1	0	0	0	0	0
1957	2	0	0	1	0	1	1	1	1	1	1
1958	2	0	0	0	0	1	1	0	0	0	0
1961	2	.	0	0	0	0	0	0	0	1	0
1962	2	.	1	1	1	1	1	1	1	1	1
1963	2	.	1	1	1	1	1	0	0	0	0
1964	2	.	.	.	.	.	.	.	.	.	.
1967	2	.	0	0	1	1	1	0	0	0	0
1973	2	0	0	0	0	1	0	1	1	0	1
1974	2	0	.	.	.	.	.	.	.	.	.
1976	2	0	1	1	1	1	1	1	0	1	1
1978	2	0	1	1	1	1	0	0	1	1	0
1980	2	0	0	1	1	0	0	0	1	1	1
1981	2	0	0	0	1	0	1	1	0	0	1
1986	2	0	0	1	1	0	0	1	1	1	1
1987	2	.	1	1	1	1	1	0	1	1	1
1988	2	0	.	.	.	.	.	.	.	.	.
1991	2	0	0	1	1	0	1	1	1	1	1
1994	2	.	.	.	.	.	.	.	.	.	.
1995	2	0	1	1	1	1	1	1	1	0	1
1997	2	0	1	0	1	1	1	1	1	1	1
1999	2	0	1	1	1	0	1	1	0	0	1
2001	2	.	0	1	1	1	1	0	0	1	1
2004	2	0	0	1	0	0	1	1	0	0	0
2005	2	0	.	.	.	.	.	.	.	.	.
2006	2	0	0	0	1	0	1	1	1	1	1
2007	2	0	.	.	.	.	.	.	.	.	.
2008	2	.	1	1	1	1	1	0	0	1	1
2010	2	.	0	0	0	0	0	0	0	0	0
2011	2	0	1	1	1	1	1	1	1	1	1
2014	2	0	1	0	1	1	1	0	1	0	0
2016	2	0	1	1	0	0	1	0	0	0	0
2017	2	0	1	0	1	0	0	0	0	1	0
2019	2	.	1	1	1	1	0	1	1	1	1
2020	2	0	.	.	.	.	.	.	.	.	.
