1671	2	.	72.94	1	1	1	1	1	1	1	0	0	1
1672	2	0	.	0	1	1	1	0	0	1	1	1	1
1673	2	0	.	0	1	1	1	1	1	1	1	1	1
1677	2	0	63.54	1	1	1	1	1	1	1	1	1	1
1678	2	.	.	0	0	0	1	0	1	0	1	0	0
1681	2	.	.	0	0	0	0	0	0	0	1	1	1
1682	2	0	.	0	1	1	1	1	1	1	1	1	1
1684	2	0	60.13	0	1	1	1	1	0	1	1	1	1
1685	2	0	70.41	1	1	1	1	0	1	0	1	1	1
1686	2	1	73.51	0	1	1	1	1	1	1	1	0	0
1690	2	.	56.73	0	1	1	1	1	1	1	0	1	1
1692	2	0	.	1	.	.	.	.	.	.	.	.	.
1693	2	.	.	1	.	.	.	.	.	.	.	.	.
1694	2	.	49.88	0	1	1	1	0	0	1	1	1	1
1695	2	0	49.41	0	0	1	0	0	0	1	1	1	1
1697	2	0	.	0	1	1	0	0	0	0	0	0	1
1701	2	0	68.36	0	1	1	1	1	1	0	1	0	0
1705	2	0	.	0	1	1	1	1	1	1	1	0	1
1708	2	0	.	1	.	.	.	.	.	.	.	.	.
1713	2	.	55.27	1	.	.	.	.	.	.	.	.	.
1714	2	0	50.19	1	0	1	1	1	1	.	1	1	1
1716	2	0	73.01	0	1	1	1	1	1	1	1	1	1
1717	2	0	.	1	1	1	1	0	1	1	0	0	0
1720	2	.	60.48	1	.	.	.	.	.	.	.	.	.
1721	2	.	.	0	1	1	1	1	1	1	0	1	1
1723	2	.	36.86	0	1	1	1	1	1	0	0	0	1
1727	2	0	68.87	1	1	0	1	0	1	0	0	0	1
1730	2	0	63.75	1	0	0	0	0	0	0	0	1	0
1731	2	0	51.53	0	1	1	1	0	1	0	0	1	1
1733	2	.	.	1	0	0	0	0	0	0	1	1	0
1734	2	0	78.1	0	1	1	1	1	1	1	1	1	1
1738	2	0	59.63	0	1	1	1	1	1	1	1	0	1
1739	2	.	56.86	1	1	1	1	1	1	0	0	0	0
1740	2	0	.	1	.	.	.	.	.	.	.	.	.
1741	2	0	40.28	1	1	0	1	1	1	1	1	1	1
1742	2	0	.	0	1	1	1	0	0	1	1	1	1
1743	2	0	66.92	0	1	1	1	0	0	0	1	1	1
1745	2	0	.	0	0	1	1	0	0	0	0	0	0
1746	2	0	58.54	1	1	1	1	1	1	1	1	0	0
1748	2	0	59.32	1	1	1	1	0	0	1	0	1	1
1749	2	.	.	1	0	1	0	0	1	1	1	1	0
1750	2	0	63.99	1	1	1	1	1	1	1	1	1	1
1753	2	.	.	0	.	.	.	.	.	.	.	.	.
1754	2	0	72.03	1	0	0	0	1	0	1	1	1	1
1755	2	0	64.18	1	1	0	1	0	0	1	1	1	1
1756	2	0	.	0	1	1	1	0	0	1	0	1	1
1757	2	.	40.35	0	1	1	1	0	0	0	1	1	1
1758	2	0	.	0	.	.	.	.	.	.	.	.	.
1759	2	.	.	0	0	1	0	0	0	0	1	1	0
1760	2	0	63.77	1	1	1	1	1	1	1	1	0	0
1761	2	0	58.65	0	1	1	1	0	0	1	1	1	1
1762	2	0	.	0	1	1	1	0	0	1	1	1	1
1764	2	0	51.35	0	.	.	.	.	.	.	.	.	.
1769	2	0	.	1	0	0	0	0	0	0	1	1	1
